track_ID,clip_ID,goose_ID,call_type,waveform,sr,filepath,spectrogram,duration,log_duration,normalized_log_length,log_target_duration,log_padded_spectrogram,padded_spectrogram,f0mean,f0range,f0min,f0max,f0std_dev,mean_slope,f0_q1,f0_q2,f0_q3,hnr,centr_s,skew_s,kurt_s,std_s,centr_t,skew_t,kurt_t,std_t,avg_f_form1,avg_f_form2,avg_f_form3,avg_f_form4
GT00052,G00282,Dagobert,alarm,"[-0.00088666 -0.00088666 -0.00051722 ...  0.          0.0005911
  0.00096054]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00052_G00282_Dagobert_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.20444444444444446,-1.587459005715325,0.503462531433769,0.5764093670223505,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",877.1383251849136,825.8961439187314,925.8405278895107,99.94438397077931,22.66990765685264,3477.968861617256,860.3456975048138,877.1260202458312,894.2834323121668,5.06163112429918,2869.2374570735515,2.048153287266603,5.521327186731268,1862.9164380829639,0.23147392290249433,-2.700455078423145,6.538478393896238,92.54931977466592,1616.990396832913,2197.148522616892,3478.9986422764905,3952.0669128748837
GT00058,G00331,Besenstiel,alarm,[0.00162022 0.00129618 0.00032404 ... 0.00032404 0.         0.        ],44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00058_G00331_Besenstiel_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.1688888888888889,-1.7785142424780342,0.4473463922393833,0.5162671175238597,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1024.1144567210906,679.0492354745348,1205.3988638306423,526.3496283561075,163.86171205574442,13272.653400608608,891.9004524156417,1083.1878929401478,1124.9798178893318,8.185683849710134,1761.1659458139106,1.091500608513531,2.5613632173716416,816.9047088747843,0.1566439909297052,-0.3304614088618934,-1.2195469237450283,26.480288456763244,1059.6704661851252,2020.3527156445255,2738.944887588531,3628.634564351922
GT00989,G14230,unknown,alarm,"[-0.03636364  0.07878788  0.01818182 ...  0.          0.
  0.        ]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00989_G14230_unknown_alarm.wav,"[[0.4062974  0.38267127 0.30062547 ... 0.         0.         0.        ]
 [0.40669394 0.38523397 0.30513588 ... 0.         0.         0.        ]
 [0.40217036 0.37932682 0.30078807 ... 0.         0.         0.        ]
 ...
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]]",0.09015873015873016,-2.4061834936584727,0.2629893672025687,0.3186832075161498,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1005.8580478916058,861.9137555999829,1269.1980033584293,407.28424775844644,141.9564469558069,13418.157275611977,902.223989441336,930.858222852701,1162.1429472940185,5.378672581304157,4033.735956773553,0.9866015480309578,0.6437397984627462,2117.7948400488235,0.0736281179138322,-0.9298439474575186,-1.0780692567503853,142.26127389820243,1558.8943826292707,2078.5386416142574,3546.2759868717485,3739.9764235070397
GT00055,G00310,Lausbursch,alarm,"[-0.00919188 -0.00995787 -0.01034087 ... -0.0001915  -0.00114899
 -0.00210647]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00055_G00310_Lausbursch_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.3415873015873016,-1.074151991097949,0.6542294424580338,0.7379932056312134,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1163.502601557588,937.7143640260421,1281.6071297901588,343.8927657641167,77.20508552370937,23983.048842334512,1096.354655194798,1174.0126649967383,1232.2466750365336,5.831131287226546,1265.7527603056021,3.018000599059889,12.94383334307498,482.6304333640009,0.23321995464852607,0.7219410061773317,-0.947202148462194,16.135153296558915,1122.1360703424334,1654.3324420636995,2548.6844127332856,3764.8642099118597
GT00989,G14235,unknown,alarm,"[-0.00161031  0.          0.         ...  0.00483092  0.00483092
  0.00322061]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00989_G14235_unknown_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.17396825396825397,-1.7488824448716633,0.4560497500077139,0.525594906674934,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1318.3737563380748,1231.775632595181,1434.1968282386247,202.42119564344375,42.31249429258093,6882.774652716428,1292.476030192555,1307.0203021305028,1347.4398944825946,9.576854742210642,1353.5830980051517,10.41658042558145,195.95468777783302,396.6848799278466,0.13664399092970522,-3.341352201441493,10.546475767396585,77.2541761277952,1250.9632301158201,1528.4297737250859,2686.957677829142,3987.9101410079716
GT00053,G00293,Dagobert,alarm,"[ 0.00029612  0.         -0.00022209 ... -0.00399763 -0.00362748
 -0.00296121]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00053_G00293_Dagobert_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.22095238095238096,-1.509808071485259,0.5262699179658662,0.6008530930326236,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",903.529006642007,787.8747773401756,1181.9025699995807,394.0277926594051,108.53315902995196,7279.87689989946,836.3619178966288,860.0900589419123,888.4013370709774,6.025311776896329,2500.7180499838646,2.291400468750413,9.006329706412327,1538.81877307562,0.21264172335600906,0.3488709349700208,-1.3396429242367494,19.10140475966682,1115.9415261314573,2208.9929583963217,2971.8566220645525,4027.3357699090634
GT00054,G00309,Lausbursch,alarm,"[-0.0013947  -0.00055788  0.00055788 ...  0.00362622  0.00111576
 -0.00055788]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00054_G00309_Lausbursch_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.3073922902494331,-1.1796305287079953,0.6232486203730726,0.7047896325014263,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1072.0561740542087,636.9292954525295,1291.722212319649,654.7929168671196,138.9052351652674,15250.559178656882,1047.4332869785762,1093.5635715942803,1162.8604689832496,7.509846115390183,1208.5226654816552,5.09535852689335,41.79492710372357,520.0638578650195,0.1784580498866213,-0.833076726716318,-0.657843881761242,16.940502476111913,1067.054036590048,1558.486260395736,2567.286118227797,3964.1131607000016
GT00058,G00329,Besenstiel,alarm,"[ 0.00333131  0.00363416  0.00393701 ... -0.00605694 -0.00635978
 -0.00696548]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00058_G00329_Besenstiel_alarm.wav,"[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.0312561  0.07997236 ... 0.         0.         0.        ]
 ...
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]]",0.3377777777777778,-1.085367061918089,0.6509353873675705,0.7344628151596565,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1087.3772203464714,693.879481389366,1392.4890483861898,698.6095669968238,199.61505096375976,14690.64973985169,1062.7998703029114,1148.2799229059458,1220.8156383540045,4.3785147314254855,1867.510460938884,0.6604549919157598,2.1213164188122766,772.3331281164063,0.17108843537414967,-0.3374607709467756,-0.8984627067784348,21.177516221457488,1075.7562121591475,2155.152210459298,2787.851778795211,3644.5322507656933
GT00989,G14231,unknown,alarm,"[ 0.          0.          0.         ... -0.42063493 -0.43650794
 -0.44444445]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00989_G14231_unknown_alarm.wav,"[[0.         0.         0.         ... 0.03367214 0.12036638 0.14056197]
 [0.         0.         0.         ... 0.0518919  0.12682399 0.1493415 ]
 [0.         0.         0.         ... 0.         0.073874   0.1612689 ]
 ...
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]]",0.06841269841269841,-2.682196822275876,0.18191960627559123,0.23179701294806218,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,,,,,,,,,,1149.8973968738603,8.996332336369866,130.07314314806348,887.7319910429529,0.06976190476190476,-0.13439700775716018,-1.9646864810783728,149.0384446908982,,,,
GT00058,G00323,Besenstiel,alarm,"[-0.00379448 -0.0028715  -0.00174341 ...  0.00266639  0.00194852
  0.00102554]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00058_G00323_Besenstiel_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.286984126984127,-1.2483283714275022,0.6030709075308445,0.6831642488330575,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1129.9846946824264,720.5633095550116,1622.6025459633893,902.0392364083776,275.0558526039961,14409.196228832916,859.7796884518954,1105.6336822407284,1443.9573715534611,2.4300781579980795,2108.3210352708593,1.1754659975644577,2.9679736482383356,890.4979755291803,0.2357142857142857,-1.919520839656447,2.016526550662543,119.96790733237479,1264.3474960369906,2023.2119303944507,3037.4642630072613,3868.26418822667
GT00054,G00303,Lausbursch,alarm,[0.         0.00023697 0.0007109  ... 0.         0.0035545  0.0063981 ],44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00054_G00303_Lausbursch_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.4317687074829932,-0.8398652334603576,0.723043407077707,0.8117442991410599,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1243.089837283004,900.203283402611,1398.4893180531167,498.2860346505057,107.69537827692616,19247.61869024314,1170.8544207187888,1267.4719114789705,1326.6485851188559,7.175279912915698,1529.9045915290421,2.7604195190643654,11.196608414386459,847.3737890670665,0.23556689342403628,0.01935355399630853,-1.4827772131636663,15.115650005957898,1182.3516862144184,1773.6969766820346,2700.083162139039,3964.0112877071665
GT00058,G00326,Besenstiel,alarm,"[-0.00377418 -0.00393144 -0.00408869 ...  0.0084919   0.00864916
  0.00880642]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00058_G00326_Besenstiel_alarm.wav,"[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.07757864 0.06991501 0.02688188]
 ...
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]]",0.24927437641723357,-1.3892010758560736,0.5616942228382309,0.6388189512069421,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1184.3690431647053,1046.124760204739,1398.488216531714,352.363456326975,109.1476436390895,9906.516740252753,1096.0048432595693,1164.0535220783884,1266.7912921168409,1.226786702683879,2115.8859076541808,1.210564255977002,3.735019991062165,865.6906551136418,0.16146258503401362,-0.2869669607697877,-1.4520590917970713,25.703874998863053,1187.8081057100324,2357.1493391424915,2963.728696287125,3880.8190153922346
GT00989,G14234,unknown,alarm,[0. 0. 0. ... 0. 0. 0.],44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00989_G14234_unknown_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.17777777777777778,-1.7272209480904839,0.4624120962544233,0.5324137260174391,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",707.9952501786976,680.7823414966166,748.8477043059324,68.06536280931584,14.200659051809023,5108.113489238793,697.2491152443984,710.7058440563657,715.4124644144779,2.7705785690890616,1623.4270096603261,3.3838502318028376,16.355226254682616,1052.1064747683636,0.1366326530612245,-4.0560593656138515,21.19055597474349,55.11693080662101,918.9952540502469,1563.253720881628,2325.8128829684656,3510.695986915865
GT00054,G00306,Lausbursch,alarm,"[-0.00270166 -0.00366654 -0.00463142 ...  0.00173678  0.00289464
 -0.00173678]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00054_G00306_Lausbursch_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.3378684807256236,-1.0850985695013868,0.6510142481100636,0.734547333847484,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1153.111244050668,972.8178524551564,1380.85943150443,408.04157904927354,98.10395786161415,14654.243899996804,1089.5855815290722,1129.4139970287297,1221.3878472560098,7.942342563665191,1473.9995865888231,3.431303402299399,15.834528477557107,952.5528730356706,0.1689342403628118,-0.19300137171330287,-1.738563333904653,16.36897350045402,1122.7238672956635,1695.5299920622522,2725.770305193695,4176.721273382208
GT00988,G14219,unknown,alarm,[0. 0. 0. ... 0. 0. 0.],44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00988_G14219_unknown_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.09777777777777778,-2.325057948846104,0.2868173053530702,0.34422070567363966,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1413.5563342931857,1055.9038446643488,2080.084557328033,1024.1807126636843,402.74632452233635,13645.973988725522,1097.9423253310547,1129.3700161043243,1892.050723004026,13.620596612265764,2496.17165034572,4.459633597706809,70.68707864997462,694.4818223708588,0.10851473922902494,-0.2736592068761658,-1.8934152010180931,158.55547913607876,1705.2204600524633,2178.554867843263,3182.1024532445504,3992.7330860659063
GT00052,G00287,Dagobert,alarm,"[-0.00021434  0.          0.         ... -0.00128604 -0.00300075
 -0.0024649 ]",44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00052_G00287_Dagobert_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.21841269841269842,-1.521368893886335,0.5228743098158206,0.5972138634724478,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1161.4101988163568,605.2464554817149,1889.1893197697848,1283.9428642880698,570.2227499245754,14537.10024064374,628.429278034952,653.5572945550707,1730.6623226733104,3.262264777613993,1967.357504461481,2.8227175528577,15.430997366789057,840.9832638171719,0.2142063492063492,-3.1740532542750604,9.605522254305408,83.32641444422275,1361.5677080719638,1929.6176679975915,3311.4864218576386,3674.1597817093284
GT00989,G14232,unknown,alarm,[0.00033124 0.         0.         ... 0.00088329 0.00165618 0.00209782],44100,/Users/lenagies/Desktop/Master/Thesis/geese/data/clips_from_selections/GT00989_G14232_unknown_alarm.wav,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.20317460317460317,-1.5936895554659611,0.501632514089107,0.5744480531951827,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",548.631030385227,541.8896296195936,554.1328402385815,12.24321061898786,4.514814164604489,1791.547528370573,545.0068525817902,549.3368653515997,552.0876056637042,1.1294650832917283,2608.936737825181,1.6612339374327478,3.958771300731051,1770.3208203122376,0.17391156462585033,-2.6860496495234023,6.211515991671519,93.71232018492957,1177.153511964699,2111.5524638900133,2875.6940345151575,3748.173058468201
